step,item,status,reinserts,hit_ratio
1560,setLightsOn(true),HIT,0,0.692949
1561,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.693145
1562,setLightsOn(true),HIT,0,0.693342
1563,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.693538
1564,setLightsOn(true),HIT,0,0.693734
1565,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.693930
1566,setLightsOn(true),HIT,0,0.694125
1567,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.694320
1568,setLightsOn(true),HIT,0,0.694515
1569,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.694710
1570,setLightsOn(true),HIT,0,0.694904
1571,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.695099
1572,setLightsOn(true),HIT,0,0.695293
1573,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.695486
1574,setLightsOn(true),HIT,0,0.695680
1575,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.695873
1576,setLightsOn(true),HIT,0,0.696066
1577,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.696259
1578,setLightsOn(true),HIT,0,0.696451
1579,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.696643
1580,setLightsOn(true),HIT,0,0.696835
1581,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.697027
1582,"userActivityNoUpdateLocked: eventTime=261976915, event=2, flags=0x0, uid=1000",MISS,0,0.696587
1583,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.696778
1584,setLightsOn(true),HIT,0,0.696970
1585,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.697161
1586,setLightsOn(true),HIT,0,0.697352
1587,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.697543
1588,setLightsOn(true),HIT,0,0.697733
1589,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.697923
1590,setLightsOn(true),HIT,0,0.698113
1591,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698303
1592,setLightsOn(true),HIT,0,0.698492
1593,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698682
1594,setLightsOn(true),HIT,0,0.698871
1595,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699060
1596,shouldBlockLocation running ...,HIT,0,0.699248
1597,shouldBlockLocation  ret:true,HIT,0,0.699436
1598,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,HIT,0,0.699625
1599,"userActivityNoUpdateLocked: eventTime=261977717, event=2, flags=0x0, uid=1000",MISS,0,0.699187
1600,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.699375
1601,setLightsOn(true),HIT,0,0.699563
1602,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699750
1603,"userActivityNoUpdateLocked: eventTime=261978352, event=2, flags=0x0, uid=1000",MISS,0,0.699314
1604,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.699501
1605,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.699688
1606,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.699875
1607,"userActivityNoUpdateLocked: eventTime=261979355, event=2, flags=0x0, uid=1000",MISS,0,0.699440
1608,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.699627
1609,setLightsOn(true),HIT,0,0.699814
1610,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.700000
1611,setLightsOn(true),HIT,0,0.700186
1612,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.700372
1613,setLightsOn(true),HIT,0,0.700558
1614,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.700743
1615,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.700929
1616,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.701114
1617,setLightsOn(true),HIT,0,0.701299
1618,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.701483
1619,"userActivityNoUpdateLocked: eventTime=261980307, event=2, flags=0x0, uid=1000",MISS,0,0.701050
1620,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.701235
1621,setLightsOn(true),HIT,0,0.701419
1622,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.701603
1623,setLightsOn(true),HIT,0,0.701787
1624,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.701970
1625,isMusicActive...,HIT,0,0.702154
1626,setLightsOn(true),HIT,0,0.702337
1627,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.702520
1628,setLightsOn(true),HIT,0,0.702703
1629,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.702885
1630,setLightsOn(true),HIT,0,0.703067
1631,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.703250
1632,setLightsOn(true),HIT,0,0.703431
1633,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.703613
1634,"userActivityNoUpdateLocked: eventTime=261980925, event=2, flags=0x0, uid=1000",MISS,0,0.703182
1635,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.703364
1636,setLightsOn(true),HIT,0,0.703545
1637,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.703726
1638,setLightsOn(true),HIT,0,0.703907
1639,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.704088
1640,"userActivityNoUpdateLocked: eventTime=261981426, event=2, flags=0x0, uid=1000",MISS,0,0.703659
1641,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.703839
1642,setLightsOn(true),HIT,0,0.704019
1643,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.704200
1644,"userActivityNoUpdateLocked: eventTime=261982379, event=2, flags=0x0, uid=1000",MISS,0,0.703771
1645,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.703951
1646,HBM brightnessIn =38,HIT,0,0.704131
1647,HBM brightnessOut =38,HIT,0,0.704311
1648,"Animating brightness: target=38, rate=200",HIT,0,0.704490
1649,setLightsOn(true),HIT,0,0.704669
1650,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.704848
1651,setLightsOn(true),HIT,0,0.705027
1652,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.705206
1653,HBM brightnessIn =38,HIT,0,0.705384
1654,HBM brightnessOut =38,HIT,0,0.705562
1655,"Animating brightness: target=38, rate=200",HIT,0,0.705740
1656,"userActivityNoUpdateLocked: eventTime=261983047, event=2, flags=0x0, uid=1000",MISS,0,0.705314
1657,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.705492
1658,setLightsOn(true),HIT,0,0.705669
1659,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.705847
1660,setLightsOn(true),HIT,0,0.706024
1661,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.706201
1662,HBM brightnessIn =38,HIT,0,0.706378
1663,HBM brightnessOut =38,HIT,0,0.706554
1664,"Animating brightness: target=38, rate=200",HIT,0,0.706731
1665,setLightsOn(true),HIT,0,0.706907
1666,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.707083
1667,setLightsOn(true),HIT,0,0.707259
1668,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.707434
1669,HBM brightnessIn =38,HIT,0,0.707609
1670,HBM brightnessOut =38,HIT,0,0.707784
1671,"Animating brightness: target=38, rate=200",HIT,0,0.707959
1672,"userActivityNoUpdateLocked: eventTime=261983733, event=2, flags=0x0, uid=1000",MISS,0,0.707536
1673,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.707711
1674,setLightsOn(true),HIT,0,0.707885
1675,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.708060
1676,HBM brightnessIn =38,HIT,0,0.708234
1677,HBM brightnessOut =38,HIT,0,0.708408
1678,"Animating brightness: target=38, rate=200",HIT,0,0.708582
1679,HBM brightnessIn =38,HIT,0,0.708755
1680,HBM brightnessOut =38,HIT,0,0.708929
1681,"Animating brightness: target=38, rate=200",HIT,0,0.709102
1682,HBM brightnessIn =38,HIT,0,0.709275
1683,HBM brightnessOut =38,HIT,0,0.709447
1684,"Animating brightness: target=38, rate=200",HIT,0,0.709620
1685,"userActivityNoUpdateLocked: eventTime=261984484, event=2, flags=0x0, uid=1000",MISS,0,0.709199
1686,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.709371
1687,"sending alarm Alarm{d764221 type 3 when 509262332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick",MISS,0,0.708951
1688,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.709123
1689,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.709295
1690,Received TIME_TICK alarm; rescheduling,MISS,0,0.708876
1691,scheduleTimeTickEvent triggerAtTime = 509322332,MISS,0,0.708457
1692,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.708629
1693,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.708801
1694,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.708973
1695,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.709145
1696,received broadcast android.intent.action.TIME_TICK,MISS,0,0.708726
1697,handleTimeUpdate,MISS,0,0.708309
1698,HBM brightnessIn =38,HIT,0,0.708481
1699,HBM brightnessOut =38,HIT,0,0.708652
1700,"Animating brightness: target=38, rate=200",HIT,0,0.708824
1701,playSoundEffect   effectType: 0,HIT,0,0.708995
1702,querySoundEffectsEnabled...,HIT,0,0.709166
1703,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,MISS,0,0.708749
1704,isWiredHeadsetOn...,MISS,0,0.708333
1705,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.708504
1706,"acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",MISS,0,0.708089
1707,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.708260
1708,"acquire lock=149977903, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",MISS,0,0.707845
1709,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.708016
1710,"acquire lock=155645244, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",MISS,0,0.707602
1711,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.707773
1712,"acquire lock=173466309, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",MISS,0,0.707360
1713,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.707531
1714,HBM brightnessIn =38,HIT,0,0.707701
1715,HBM brightnessOut =38,HIT,0,0.707872
1716,"Animating brightness: target=38, rate=200",HIT,0,0.708042
1717,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.708212
1718,setLightsOn(true),HIT,0,0.708382
1719,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.708551
1720,"setDataSource(166, 0, 576460752303423487)",MISS,0,0.708140
1721,setLightsOn(true),HIT,0,0.708309
1722,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.708479
1723,setLightsOn(true),HIT,0,0.708648
1724,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.708817
1725,setLightsOn(true),HIT,0,0.708986
1726,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.709154
1727,getStreamVolume  treamType: 5,MISS,0,0.708743
1728,setLightsOn(true),HIT,0,0.708912
1729,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.709080
1730,setLightsOn(true),HIT,0,0.709249
1731,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.709417
1732,HBM brightnessIn =38,HIT,0,0.709584
1733,HBM brightnessOut =38,HIT,0,0.709752
1734,"Animating brightness: target=38, rate=200",HIT,0,0.709919
1735,"userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",MISS,0,0.709510
1736,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.709677
1737,HBM brightnessIn =38,HIT,0,0.709845
1738,HBM brightnessOut =38,HIT,0,0.710012
1739,"Animating brightness: target=38, rate=200",HIT,0,0.710178
1740,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.710345
1741,setLightsOn(true),HIT,0,0.710511
1742,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.710677
1743,setLightsOn(true),HIT,0,0.710843
1744,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.711009
1745,setLightsOn(true),HIT,0,0.711175
1746,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.711340
1747,HBM brightnessIn =38,HIT,0,0.711505
1748,HBM brightnessOut =38,HIT,0,0.711670
1749,"Animating brightness: target=38, rate=200",HIT,0,0.711835
1750,setLightsOn(true),HIT,0,0.712000
1751,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.712164
1752,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,HIT,0,0.712329
1753,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",MISS,0,0.711922
1754,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.712087
1755,playSoundEffect   effectType: 0,HIT,0,0.712251
1756,querySoundEffectsEnabled...,HIT,0,0.712415
1757,HBM brightnessIn =38,HIT,0,0.712578
1758,HBM brightnessOut =38,HIT,0,0.712742
1759,"Animating brightness: target=38, rate=200",HIT,0,0.712905
1760,HBM brightnessIn =38,HIT,0,0.713068
1761,HBM brightnessOut =38,HIT,0,0.713231
1762,"Animating brightness: target=38, rate=200",HIT,0,0.713394
1763,HBM brightnessIn =38,HIT,0,0.713556
1764,HBM brightnessOut =38,HIT,0,0.713719
1765,"Animating brightness: target=38, rate=200",HIT,0,0.713881
1766,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000",MISS,0,0.713477
1767,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.713639
1768,HBM brightnessIn =38,HIT,0,0.713801
1769,HBM brightnessOut =38,HIT,0,0.713963
1770,"Animating brightness: target=38, rate=200",HIT,0,0.714124
