step,item,status,reinserts,hit_ratio
977,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.987718
978,Received block blk_<*> of size <*> from /<*>,HIT,0,0.987730
979,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.987743
980,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.987755
981,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.987768
982,Received block blk_<*> of size <*> from /<*>,HIT,0,0.987780
983,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987792
984,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987805
985,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987817
986,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987830
987,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987842
988,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987854
989,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987867
990,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987879
991,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987891
992,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987903
993,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987915
994,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987928
995,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987940
996,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987952
997,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987964
998,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987976
999,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.987988
1000,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.988000
1001,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.988012
1002,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988024
1003,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988036
1004,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988048
1005,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988060
1006,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988072
1007,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988083
1008,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988095
1009,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988107
1010,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988119
1011,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988131
1012,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988142
1013,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988154
1014,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988166
1015,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988177
1016,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988189
1017,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988201
1018,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.988212
1019,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988224
1020,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988235
1021,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988247
1022,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988258
1023,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988270
1024,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988281
1025,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988293
1026,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988304
1027,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988315
1028,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988327
1029,BLOCK* ask <*>:<*> to delete  blk_<*>,HIT,0,0.988338
1030,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988350
1031,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988361
1032,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988372
1033,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988383
1034,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988395
1035,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988406
1036,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988417
1037,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988428
1038,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988439
1039,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988450
1040,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988462
1041,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988473
1042,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988484
1043,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988495
1044,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988506
1045,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988517
1046,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988528
1047,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988539
1048,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988550
1049,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988561
1050,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988571
1051,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988582
1052,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988593
1053,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988604
1054,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988615
1055,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988626
1056,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988636
1057,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988647
1058,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988658
1059,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988669
1060,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988679
1061,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988690
1062,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988701
1063,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988711
1064,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988722
1065,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988732
1066,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988743
1067,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988754
1068,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988764
1069,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988775
1070,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988785
1071,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988796
1072,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988806
1073,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988816
1074,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988827
1075,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988837
1076,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988848
1077,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.988858
1078,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988868
1079,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988879
1080,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988889
1081,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988899
1082,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988909
1083,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988920
1084,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988930
1085,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988940
1086,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.988950
1087,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988960
1088,Received block blk_<*> of size <*> from /<*>,HIT,0,0.988971
1089,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.988981
1090,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.988991
1091,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989001
1092,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989011
1093,Verification succeeded for blk_<*>,HIT,0,0.989021
1094,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989031
1095,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989041
1096,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989051
1097,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989061
1098,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989071
1099,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989081
1100,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989091
1101,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989101
1102,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989111
1103,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989121
1104,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989130
1105,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989140
1106,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989150
1107,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989160
1108,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989170
1109,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989179
1110,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989189
1111,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989199
1112,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989209
1113,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989218
1114,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989228
1115,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989238
1116,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989247
1117,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989257
1118,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989267
1119,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989276
1120,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989286
1121,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989295
1122,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989305
1123,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989314
1124,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989324
1125,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989333
1126,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989343
1127,<*>:<*>:Got exception while serving blk_<*> to /<*>:,HIT,0,0.989352
1128,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989362
1129,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989371
1130,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989381
1131,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989390
1132,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989399
1133,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989409
1134,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989418
1135,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989427
1136,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989437
1137,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989446
1138,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989455
1139,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989464
1140,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989474
1141,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989483
1142,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989492
1143,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989501
1144,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989510
1145,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989520
1146,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989529
1147,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989538
1148,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989547
1149,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989556
1150,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989565
1151,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.989574
1152,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989583
1153,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989592
1154,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989601
1155,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989610
1156,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989619
1157,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989628
1158,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989637
1159,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989646
1160,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989655
1161,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989664
1162,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989673
1163,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989682
1164,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989691
1165,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989700
1166,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989708
1167,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989717
1168,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989726
1169,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989735
1170,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989744
1171,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989752
1172,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989761
1173,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989770
1174,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989779
1175,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.989787
1176,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989796
1177,<*>:<*> Served block blk_<*> to /<*>,HIT,0,0.989805
1178,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989813
1179,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989822
1180,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989831
1181,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989839
1182,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989848
1183,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989856
1184,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989865
1185,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.989873
1186,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.989882
1187,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989890
1188,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989899
1189,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989907
1190,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989916
1191,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989924
1192,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989933
1193,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989941
1194,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989950
1195,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.989958
1196,Received block blk_<*> of size <*> from /<*>,HIT,0,0.989967
1197,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989975
1198,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.989983
1199,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.989992
1200,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990000
1201,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990008
1202,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990017
1203,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990025
1204,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990033
1205,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990041
1206,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990050
1207,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990058
1208,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990066
1209,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990074
1210,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990083
1211,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990091
1212,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990099
1213,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990107
1214,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990115
1215,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990123
1216,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990132
1217,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990140
1218,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990148
1219,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990156
1220,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990164
1221,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990172
1222,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990180
1223,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990188
1224,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990196
1225,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990204
1226,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990212
1227,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990220
1228,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990228
1229,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990236
1230,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990244
1231,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990252
1232,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990260
1233,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990268
1234,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990276
1235,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990283
1236,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990291
1237,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990299
1238,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990307
1239,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990315
1240,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990323
1241,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990330
1242,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990338
1243,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990346
1244,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990354
1245,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990361
1246,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990369
1247,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990377
1248,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990385
1249,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990392
1250,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990400
1251,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990408
1252,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990415
1253,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990423
1254,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990431
1255,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990438
1256,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990446
1257,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990453
1258,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990461
1259,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990469
1260,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990476
1261,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990484
1262,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990491
1263,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.990499
1264,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.990506
1265,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.990514
1266,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.990521
1267,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990529
1268,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990536
1269,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990544
1270,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990551
1271,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990559
1272,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990566
1273,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990573
1274,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990581
1275,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990588
1276,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990596
1277,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990603
1278,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990610
1279,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990618
1280,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990625
1281,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990632
1282,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990640
1283,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990647
1284,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990654
1285,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990661
1286,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990669
